"movieid"	"tconst"	"title"	"MPAA"	"genre"	"poster_url"	"description"	"reviewBody"	"keywords"	"imdb_rating"	"num_imdb_votes"
"120799"	"tt1340138"	"Terminator Genisys"	"13"	"['Action', 'Adventure', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BMjM1NTc0NzE4OF5BMl5BanBnXkFtZTgwNDkyNjQ1NTE@._V1_.jpg"	"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline."	""	"cyborg,future,sarah connor,time machine,human versus cyborg"	"6.3"	"272790"
"120807"	"tt2246779"	"John Mulaney: New in Town"	"TV-MA"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMjIzNzg5NTA2M15BMl5BanBnXkFtZTgwOTY4NjA2MDE@._V1_.jpg"	"Comedian John Mulaney talks about his milk toast boyish looks, his childhood, his Jewish girlfriend, his gayish charm, his favorite TV shows, Ice-T, a homeless person he met in N.Y., and a prostate exam with Batman."	""	"stand up special,reference to ice t,reference to law and order,jewish girlfriend,gay guy"	"8.2"	"6571"
"119145"	"tt2802144"	"Kingsman: The Secret Service"	"15"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BYTM3ZTllNzItNTNmOS00NzJiLTg1MWMtMjMxNDc0NmJhODU5XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg"	"A spy organisation recruits a promising street kid into the agency&apos;s training program, while a global threat emerges from a twisted tech genius."	""	"spy,class differences,female rear nudity,training,secret organization"	"7.7"	"648639"
"119153"	"tt2290153"	"Bill Burr: You People Are All the Same"	"TV-MA"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMjAyZTI1NjMtNjQ3OC00MDhhLTkxMDgtMDVmMThhNjE5M2NkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"Funnyman Bill Burr takes the stage to uncork a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more."	""	"tv special,stand up special,audience,stand up comedy"	"8.2"	"7326"
"119155"	"tt2692250"	"Night at the Museum: Secret of the Tomb"	"G"	"['Adventure', 'Comedy', 'Family']"	"https://m.media-amazon.com/images/M/MV5BMjI1MzM2ODEyMV5BMl5BanBnXkFtZTgwNTIzODAwMzE@._V1_.jpg"	"Larry spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever."	""	"night watchman,museum of natural history manhattan new york city,star died before release,museum,tablet"	"6.2"	"118530"
"119167"	"tt1343740"	"Paradox"	"Not Rated"	"['Sci-Fi', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMTM4MTI0Njk3OV5BMl5BanBnXkFtZTcwNzk1OTk5OQ@@._V1_.jpg"	"Homicide detective Sean Nault, a cop on a parallel Earth whose technology is powered exclusively by magic. Sean investigates a baffling series of murders committed by a means he&apos;s never seen before: science. With the aid of Lenoir, a"	""	"one word title"	"4.6"	"585"
"119218"	"tt2280378"	"The Punisher: Dirty Laundry"	"Not Rated"	"['Short', 'Action', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BMTQ1MTkyOTQ4MF5BMl5BanBnXkFtZTgwNDMxNDAyMjE@._V1_.jpg"	"Frank Castle is staying in a bad neighborhood, where he encounters a gang that terrorizes its residents."	""	"frank castle character,the punisher character,wheelchair,superhero,rape and revenge"	"8.0"	"9752"
"119655"	"tt1121096"	"Seventh Son"	"13"	"['Action', 'Adventure', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BMjAxNTg2MDkyN15BMl5BanBnXkFtZTgwNzA3NzY1MjE@._V1_.jpg"	"When Mother Malkin, the queen of evil witches, escapes the pit she was imprisoned in by professional monster hunter Spook decades ago and kills his apprentice, he recruits young Tom, the seventh son of the seventh son, to help him."	""	"witch,sword and fantasy,sword and sorcery,apprentice,magic"	"5.5"	"75970"
"119714"	"tt3788052"	"Corner Gas: The Movie"	"PG"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BZWU0OTU5ZDEtY2VkMy00MGExLTlhZDgtZjA5ZDRlYTZlZTkxXkEyXkFqcGdeQXVyMTI2NjkxMTY@._V1_.jpg"	"As the town of Dog River goes bankrupt the residents of the town must pack up and move out. However our favourite citizens make one last-ditch effort to save Dog River."	""	"town,bankrupt,best friends,scene after end credits,small town life"	"6.9"	"2343"
"119964"	"tt0910885"	"A Merry Friggin&apos; Christmas"	"PG-13"	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTk1NDQ4MzE4Nl5BMl5BanBnXkFtZTgwNTU2NjY5MjE@._V1_.jpg"	"Boyd Mitchler and his family must spend Christmas with his estranged family of misfits. Upon realizing that he left all his son&apos;s gifts at home, he hits the road with his dad in an attempt to make the 8-hour round trip before sunrise"	""	"christmas,road trip,santa claus,christmas present,father son relationship"	"5.1"	"7023"
"120130"	"tt2061702"	"Hotarubi no mori e"	""	"['Animation', 'Drama', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BM2FkZjM5ODUtMGM0OC00ZTk2LWFjZDYtNmIzMGRhZWY0MjExXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg"	"Hotaru is rescued by a spirit when she gets lost in a forest as a child. The two become friends, despite the spirit revealing that he will disappear if he is ever touched by a human."	""	"abrupt ending,love,forest,anime,friendship"	"7.9"	"17231"
"118888"	"tt0424934"	"Dave Chappelle: For What It&apos;s Worth"	"TV-MA"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BZGQ2MjBjNDEtYWVlNi00Nzc3LTg2NjUtYWY3ZTkwNTAwNDQyXkEyXkFqcGdeQXVyMTk3NDAwMzI@._V1_.jpg"	"Chappelle cuts loose in what he does best, Chappelle-style! And for what it&apos;s worth, no one is safe from Dave!"	""	"stand up special,tv special,six word title,colon in title,black american"	"8.5"	"8560"
"118894"	"tt1599351"	"Scooby-Doo! Abracadabra-Doo"	"Not Rated"	"['Animation', 'Action', 'Adventure']"	"https://m.media-amazon.com/images/M/MV5BZWJjN2FhZjctNDUxNy00Y2ZiLTgzNDctMzA0ZGI3NzMyZjljXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_.jpg"	"The gang goes on a trip to check on Velma&apos;s younger sister, Madelyn. She&apos;s been studying stage magic at the Whirlen Merlin Magic Academy, where apparently there have been sightings of a giant griffin. The gang decides to investigate."	""	"2010s,younger sister,sister sister relationship,older sister younger sister relationship,animal character name in title"	"6.9"	"2401"
"118896"	"tt3612616"	"Mommy"	"R"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BMGI3YWFmNDQtNjc0Ny00ZDBjLThlNjYtZTc1ZTk5MzU2YTVjXkEyXkFqcGdeQXVyNzA4ODc3ODU@._V1_.jpg"	"A widowed single mother, raising her violent son alone, finds new hope when a mysterious neighbor inserts herself into their household."	""	"dysfunctional family,single mother,mother son relationship,oedipus complex,adhd"	"8.0"	"55660"
"118900"	"tt2305051"	"Wild"	"R"	"['Adventure', 'Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_.jpg"	"A chronicle of one woman&apos;s one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy."	""	"hiking,grief,long distance hiking,back to nature,female protagonist"	"7.1"	"127529"
"118924"	"tt2784678"	"Top Five"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjIzNTg4ODM3OV5BMl5BanBnXkFtZTgwMTk0MjkxMzE@._V1_.jpg"	"A comedian tries to make it as a serious actor when his reality television star fiancée talks him into broadcasting their wedding on her television show."	""	"breasts,sex scene,female nudity,topless female nudity,gay"	"6.4"	"26638"
"118930"	"tt3823690"	"Bill Burr: I&apos;m Sorry You Feel That Way"	"TV-MA"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTk0MzI5MjAxNV5BMl5BanBnXkFtZTgwNDY1NzA0NDE@._V1_.jpg"	"Comedian Bill Burr&apos;s 2014 stand-up comedy special."	""	"stand up comedy,stand up special,tv special"	"8.3"	"7914"
"118985"	"tt1126590"	"Big Eyes"	"PG-13"	"['Biography', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMjA2ODM5MDE3N15BMl5BanBnXkFtZTgwOTIxNjc1MzE@._V1_.jpg"	"A drama about the awakening of painter Margaret Keane, her phenomenal success in the 1950s, and the subsequent legal difficulties she had with her husband, who claimed credit for her works in the 1960s."	""	"painting,habitual liar,abusive husband,1950s,secret"	"7.0"	"91353"
"118997"	"tt2180411"	"Into the Woods"	"G"	"['Adventure', 'Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_.jpg"	"A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree."	""	"based on stage musical,witch,singing,jack and the beanstalk,baker"	"5.9"	"139226"
"119068"	"tt3179568"	"Men, Women &amp; Children"	"R"	"['Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTAwMzc2OTgwOTZeQTJeQWpwZ15BbWU4MDg2ODA4NjIx._V1_.jpg"	"A group of high school teenagers and their parents attempt to navigate the many ways the Internet has changed their relationships, their communications, their self-images, and their love lives."	""	"sex scene,oral sex,black panties,masturbation,teenage girl"	"6.6"	"32085"
"119141"	"tt2788710"	"The Interview"	"R"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTQzMTcwMzgyMV5BMl5BanBnXkFtZTgwMzAyMzQ2MzE@._V1_.jpg"	"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show &quot;Skylark Tonight&quot;. When they land an interview with a surprise fan, North Korean dictator Jong-Un Kim, they are recruited by the CIA to assassinate him."	""	"finger bitten off,assassination attempt,male nudity,dictator,alternate history"	"6.5"	"324276"
"118572"	"tt2130270"	"The Mule"	""	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMjM5OTM3Mzk2MF5BMl5BanBnXkFtZTgwMzE1NjcxMzE@._V1_.jpg"	"After a trip to Thailand, a first-time drug mule finds himself in police custody, with his stomach crammed with narcotics. Now, he has to endure seven sphincter-clenching days to convince them of his innocence. Will nature take its c"	""	"drugs,drug mule,narcissistic woman,transphobic,thailand"	"6.3"	"6417"
"118696"	"tt2310332"	"The Hobbit: The Battle of the Five Armies"	"G"	"['Adventure', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BMTYzNDE3OTQ3MF5BMl5BanBnXkFtZTgwODczMTg4MjE@._V1_.jpg"	"Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness."	""	"middle earth,army,epic,hobbit,epic battle"	"7.4"	"511248"
"118700"	"tt1020072"	"Selma"	"PG-13"	"['Biography', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BZGZkNzFkYTgtYTBkZC00M2MzLWJhNzUtMGE4YzRhYmU2Zjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"A chronicle of Dr. Martin Luther King, Jr.&apos;s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965."	""	"civil rights,selma alabama,1960s,racism,bechdel test passed"	"7.5"	"90767"
"118702"	"tt1809398"	"Unbroken"	"PG-13"	"['Action', 'Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTY3ODg2OTgyOF5BMl5BanBnXkFtZTgwODk1OTAwMzE@._V1_.jpg"	"After a near-fatal plane crash in WWII, Olympian Louis Zamperini spends a harrowing 47 days in a raft with two fellow crewmen before he&apos;s caught by the Japanese navy and sent to a prisoner-of-war camp."	""	"prisoner of war,prison camp,torture,survival,olympian"	"7.2"	"163497"
"118706"	"tt2261331"	"Black Sea"	"R"	"['Adventure', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMjMyNzI1ODA3OF5BMl5BanBnXkFtZTgwMTI5OTczMzE@._V1_.jpg"	"In order to make good with his former employers, a submarine captain takes a job with a shadowy backer to search the depths of the Black Sea for a submarine rumored to be loaded with gold."	""	"submarine,sea,gold,black sea,drive shaft"	"6.4"	"37592"
"118814"	"tt2139555"	"Playing It Cool"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjIwMjA2ODU3NF5BMl5BanBnXkFtZTgwMjk2MDA2NTE@._V1_.jpg"	"Unrequited love motivates a guy to write about his experiences."	""	"writer,unrequited love,infidelity,sex scene,sex in car"	"5.9"	"28128"
"118834"	"tt0906325"	"Bagboy"	"PG-13"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BNzM2MjM2NDI5N15BMl5BanBnXkFtZTcwNDcxNTg2Mw@@._V1_.jpg"	"A teenager enters the competitive world of grocery store bagging."	""	"pushing,grocery store,f rated,fired from a job,turducken"	"4.4"	"789"
"118862"	"tt2017486"	"Closer to the Moon"	"Not Rated"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTU3NjAzOTAxOF5BMl5BanBnXkFtZTgwNjE5MTUxNTE@._V1_.jpg"	"A Romanian police officer teams up with a small crew of old friends from the World War II Jewish Resistance to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie."	""	"romanian,police officer,year 1959,bucharest romania,post world war two"	"6.8"	"4121"
"118880"	"tt2326554"	"A Girl Walks Home Alone at Night"	"Not Rated"	"['Drama', 'Horror', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjMzNjMyMjU2M15BMl5BanBnXkFtZTgwMzA3NjQ0MzE@._V1_.jpg"	"In the Iranian ghost-town Bad City, a place that reeks of death and loneliness, the townspeople are unaware they are being stalked by a lonesome vampire."	""	"vampire,prostitute,drugs,cat,ghost town"	"6.9"	"34677"
"118082"	"tt1567437"	"The Voices"	"15"	"['Comedy', 'Crime', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BNGYzYTZhZTUtY2Y4YS00MjA0LTk3NDAtZTQ5ODNhMDY0N2RiXkEyXkFqcGdeQXVyNTA3MTU2MjE@._V1_.jpg"	"A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date."	""	"psychiatrist,hearing voices,talking dog,talking cat,hallucination"	"6.3"	"57175"
"118198"	"tt2304915"	"The Green Prince"	"PG-13"	"['Documentary', 'Biography']"	"https://m.media-amazon.com/images/M/MV5BMTAwOTA3NjIwNDdeQTJeQWpwZ15BbWU4MDM2MTI3NTIx._V1_.jpg"	"The son of a founding leader in the Palestinian organization, Hamas, becomes a spy for the Israelis."	""	"hamas,anti terrorism,family relationships,israeli secret service"	"7.2"	"2672"
"118248"	"tt1274586"	"Dying of the Light"	"R"	"['Action', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMmZmZjZiZGUtNDcyMS00Y2FiLTk5MTMtZGVjOGVmZDkzZWNhXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg"	"When a devastating illness threatens to end Evan Lake&apos;s career in the C.I.A., he goes rogue to hunt down a terrorist who tortured him during a mission gone awry years ago."	""	"islamic communism,cigarette smoking,bucharest romania,winter,doctor"	"4.5"	"10609"
"118270"	"tt1865393"	"Hellbenders"	"R"	"['Comedy', 'Horror', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZjJlZTUzNTItOTk2Zi00YzY3LWEyOWYtYTcxY2RjODgwNjMwXkEyXkFqcGdeQXVyODEwMTc2ODQ@._V1_.jpg"	"The Augustine Interfaith Order of Hellbound Saints, a team of blasphemous ministers who live in a constant state of debauchery, work to drag the worst of demons back to Hell."	""	"3 dimensional,black comedy,based on graphic novel,based on comic book,based on comic"	"4.8"	"1630"
"118290"	"tt0117238"	"Omega Doom"	"R"	"['Drama', 'Sci-Fi', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BNGRhMzYyNTAtYWZmYi00NzQwLWI4OTktYTRhM2Y5OTEwNWIzXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg"	"After Earth is taken over by an army of robots, the small number of humans left are forced into hiding. In the nuclear winter, only droids walk the face of the Earth, in fear of the rumored human resurgence, and in search of a hidden"	""	"robot,nuclear winter,wasteland,double cross,mission"	"4.0"	"3117"
"118326"	"tt2543702"	"By the Gun"	"R"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMzgxMDIzOTEzMV5BMl5BanBnXkFtZTgwMzUzMDEwMzE@._V1_.jpg"	"Nick, a young Boston Italian, trying to find purpose in the ideology of the mafia and finding his world turned upside down."	""	"mafia,criminal,gangster,stolen money,dead woman"	"4.8"	"2851"
"118354"	"tt1216491"	"Kill the Messenger"	"R"	"['Biography', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNDM5MDIxNzYyNV5BMl5BanBnXkFtZTgwMDUzMTk4MTE@._V1_.jpg"	"Journalist Gary Webb, California 1996, started investigating CIA&apos;s role in the 1980s in getting crack cocaine to the black part of LA to get money and weapons to the Contras/freedom fighters in Nicaragua."	""	"based on true story,journalist,nicaraguan contras,smear campaign,cocaine"	"6.9"	"46530"
"118512"	"tt0972785"	"Bring It On: In It to Win It"	"PG-13"	"['Comedy', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BNWRlODA3NjItNWI2MC00NDJmLTg5NmEtMGEzNjZiOGI1ZTRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"At Camp Spirit Thunder, high school cheer leaders compete. The red team/Sharks&apos; cutie, Carson, and blue team/Jets&apos; hunk, Penn, are in love. Does that make them archenemies like the Sharks and Jets?"	""	"legs,2000s,waking up from a nightmare,teen movie,teen sport"	"5.1"	"13370"
"118530"	"tt0200215"	"Tifosi"	""	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BN2I5YjlkNmEtYTNiNy00Zjk0LWFkMmQtM2VkZjcyZmNjZWVlXkEyXkFqcGdeQXVyMjQxNTMxMTU@._V1_.jpg"	"Four different stories about italian football team&apos;s supporter."	""	"cinepanettone,soccer"	"4.9"	"1179"
"117630"	"tt0104135"	"Double Trouble"	"R"	"['Action', 'Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BNDMyMDQ5Mzk0OF5BMl5BanBnXkFtZTcwNjgwMzcxMQ@@._V1_.jpg"	"Muscle-bound twins try to smash a jewel smuggling ring."	""	"identical twins,two man army,buddy cop,sibling rivalry,muscleman"	"4.0"	"1752"
"117646"	"tt0214641"	"Dragonheart: A New Beginning"	"PG"	"['Action', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMjAxNDEzODA2M15BMl5BanBnXkFtZTYwMTc4ODA5._V1_.jpg"	"An orphaned stable boy befriends with a young dragon named Drake and with the help of others help him learn how to fly and fight and protect himself from a ruthless knight."	""	"betrayal by a friend,second part,narration,sword stuck in tree,one against many"	"4.5"	"4739"
"117849"	"tt0115650"	"La belle verte"	""	"['Comedy', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BYWRkMDRhODQtYjE1YS00ZGQ2LTk4OGQtNmEwMTBjOGYxYjZkXkEyXkFqcGdeQXVyMTY0MTAxMjY@._V1_.jpg"	"On a distant planet, rural vegans master telepathy and mental power to travel interstellar etc. Mila is sent to Earth to report back. She lands in Paris - quite a cultural shock. Earthlings are strange."	""	"f rated,satire,spiritual redemption,social criticism,anti materialism"	"7.2"	"4818"
"117851"	"tt1911658"	"Penguins of Madagascar"	"PG"	"['Animation', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTEyMDg4MDU4MjdeQTJeQWpwZ15BbWU4MDQyOTc3MjIx._V1_.jpg"	"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it."	""	"fireworks,talking animal,polar bear,wolf,cat"	"6.7"	"88110"
"117867"	"tt2614684"	"&apos;71"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTg1NjE5Njg4M15BMl5BanBnXkFtZTgwMzEyODAzNDE@._V1_.jpg"	"In 1971, a young and disoriented British soldier is accidentally abandoned by his unit following a riot on the deadly streets of Belfast."	""	"british soldier,irish republican army,year 1971,ireland,belfast northern ireland"	"7.2"	"55436"
"117877"	"tt1355638"	"Le chat du rabbin"	"Not Rated"	"['Animation', 'Comedy', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BYjYyNTJjZGEtZDA0OC00NGYwLWIyMzItMzU3OGQwNmU3OTk4XkEyXkFqcGdeQXVyMjE5NjEyMjM@._V1_.jpg"	"Set in Algeria in the 1920s, a rabbi&apos;s cat who learns how to speak after swallowing the family parrot expresses his desire to convert to Judaism."	""	"based on franco belgian comic book,cat,rabbi,russian,parrot"	"7.1"	"3482"
"117881"	"tt3316960"	"Still Alice"	"G"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BMjIzNzAxNjY1Nl5BMl5BanBnXkFtZTgwMDg4ODQxMzE@._V1_.jpg"	"A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer&apos;s Disease."	""	"linguistics professor,alzheimer&apos;s disease,columbia university,new york city,mother daughter relationship"	"7.5"	"132930"
"117887"	"tt1109624"	"Paddington"	"G"	"['Adventure', 'Comedy', 'Family']"	"https://m.media-amazon.com/images/M/MV5BMTAxOTMwOTkwNDZeQTJeQWpwZ15BbWU4MDEyMTI1NjMx._V1_.jpg"	"A young Peruvian bear travels to London in search of a home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family, who offer him a temporary haven."	""	"bear,paddington station london,talking bear,taxidermist,title spoken by character"	"7.3"	"110593"
"117895"	"tt4046784"	"Maze Runner: The Scorch Trials"	"13"	"['Action', 'Adventure', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BMjE3MDU2NzQyMl5BMl5BanBnXkFtZTgwMzQxMDQ3NTE@._V1_.jpg"	"After having escaped the Maze, the Gladers now face a new set of challenges on the open roads of a desolate landscape filled with unimaginable obstacles."	""	"escape,desert,cure,zombie,evil corporation"	"6.3"	"242251"
"117922"	"tt2100546"	"Ice Age: A Mammoth Christmas"	"TV-PG"	"['Animation', 'Short', 'Adventure']"	"https://m.media-amazon.com/images/M/MV5BYTMzMjZhNjAtZDBmMS00MzA0LTljNjUtZGNlMGNiYTc5ODg4XkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_.jpg"	"Sid, Eddie and Crash get in trouble with Santa and have to get their names off of the naughty list."	""	"christmas,father daughter relationship,smash,christmas tree,christmas snow"	"6.4"	"10288"
"117368"	"tt0484439"	"The Madagascar Penguins in a Christmas Caper"	"G"	"['Animation', 'Short', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BYzA3OGE1MTgtYzM4NC00YzQyLWI0NmMtODMxMTdiMzEwMzhkXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_.jpg"	"The penguins of the Central Park Zoo have an adventure in the city on Christmas Eve."	""	"dreamworks,furry,shrekcore,penguin,christmas"	"7.4"	"6546"
"117444"	"tt1865505"	"Song of the Sea"	"G"	"['Animation', 'Adventure', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_.jpg"	"Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."	""	"brother sister relationship,selkie,sea,seal the animal,witch"	"8.1"	"57057"
"117466"	"tt1390411"	"In the Heart of the Sea"	"G"	"['Action', 'Adventure', 'Biography']"	"https://m.media-amazon.com/images/M/MV5BMjA5NzUwODExM15BMl5BanBnXkFtZTgwNjM0MzE4NjE@._V1_.jpg"	"A recounting of a New England whaling ship&apos;s sinking by a giant whale in 1820, an experience that later inspired the great novel Moby-Dick."	""	"starvation,ship,survival,boat,disaster at sea"	"6.9"	"135273"
"117511"	"tt3762944"	"Hello Ladies: The Movie"	"TV-MA"	"['Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTQ5MjYxMjkwOV5BMl5BanBnXkFtZTgwODE3MjY0MzE@._V1_.jpg"	"Stuart has recently split up with his girlfriend. When his girlfriend comes to visit LA, Stuart pretends to have a relationship with his tenant to make his ex feel jealous."	""	"series finale"	"6.7"	"5740"
"117529"	"tt0369610"	"Jurassic World"	"G"	"['Action', 'Adventure', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BNzQ3OTY4NjAtNzM5OS00N2ZhLWJlOWUtYzYwZjNmOWRiMzcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree."	""	"dinosaur,disaster film,theme park,experiment gone wrong,aquarium"	"7.0"	"617059"
"117531"	"tt3106868"	"Watermark"	"PG"	"['Documentary']"	"https://m.media-amazon.com/images/M/MV5BMjMxODY4MjMyN15BMl5BanBnXkFtZTgwOTM5NjkyMDE@._V1_.jpg"	"A documentary on how water shapes humanity."	""	"water,f rated,one word title"	"6.8"	"973"
"117533"	"tt4044364"	"Citizenfour"	"R"	"['Documentary', 'Biography', 'History']"	"https://m.media-amazon.com/images/M/MV5BMTc0MTM0MTA5MF5BMl5BanBnXkFtZTgwNzEwODEwMzE@._V1_.jpg"	"A documentarian and a reporter travel to Hong Kong for the first of many meetings with Edward Snowden."	""	"mass surveillance,corrupt government,government surveillance,nsa,edward snowden"	"8.0"	"55086"
"117545"	"tt3759416"	"Astérix: Le domaine des dieux"	""	"['Animation', 'Adventure', 'Comedy']"	"https://m.media-amazon.com/images/M/MV5BMTkyMjYzMjE1OV5BMl5BanBnXkFtZTgwNzk4Mzk1MzE@._V1_.jpg"	"In order to wipe out the Gaulish village by any means necessary, Caesar plans to absorb the villagers into Roman culture by having an estate built next to the village to start a new Roman colony."	""	"potion,roman soldier,roman empire,dog,druid"	"6.9"	"13409"
"117572"	"tt2402619"	"Hit by Lightning"	"Not Rated"	"['Comedy', 'Crime', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNDljMjk1YzAtOTJlZS00YTYwLThmZmMtNjFhNDY3ZGY2NDhhXkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_.jpg"	"Disappointed that all his friends are married and happy, Ricky goes on the dating site and soon starts dating Danita, who seems to be way out of his league. However, everything comes at a price, he soon realizes."	""	"novelist,love,glasses,writer,hockey"	"5.1"	"1485"
"117590"	"tt2170439"	"Horrible Bosses 2"	"R"	"['Comedy', 'Crime']"	"https://m.media-amazon.com/images/M/MV5BYzFjYWVhYzYtMDZjNi00ZTc5LTk1MWQtNTBlZTA1MDFhMzY3XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg"	"Dale, Kurt and Nick decide to start their own business but things don&apos;t go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme."	""	"scene during end credits,sex addict,sex tape,singing in a car,reference to franz beckenbauer"	"6.3"	"169068"
"116963"	"tt0102940"	"Ski School"	"R"	"['Comedy', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BM2VkNWE1NzctZDEyNC00MzM2LWJkZDAtMDBiYjk2MWMwYzQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Rival groups in a skiing school do battle on and off the piste. One gang are rich and serious, the other group are party animals."	""	"bra and panties,bra removing,bare breasts,braless,bikini"	"4.9"	"3638"
